RestaurantID,Restaurant Name,CountryCode,Country name,City,locality,Cuisines,Currency,USD Rate,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating,year&date,Year,Month,Date,Month Name,Quater,Week of Year,Day Name,Financial Quater,Financial month,year&month,USD (Cost) of avg_cost of two,Indian Rupees (Cost) of avg_cost of two,Count of Restaurant
18492960,Mouthmatics,1,India,New Delhi,Sainik Farms,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,28-03-2018,2018,3,28,March,QRT-1,13,Wednesday,FQ-4,FM-12,01-03-2018,2.4,214.728,
18390309,Kakas Tiffin Service,1,India,New Delhi,Sarita Vihar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,08-03-2017,2017,3,8,March,QRT-1,10,Wednesday,FQ-4,FM-12,01-03-2017,1.8,161.046,
18377898,Anjali Resaturant,1,India,New Delhi,Vasundhara Enclave,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,14-03-2014,2014,3,14,March,QRT-1,11,Friday,FQ-4,FM-12,01-03-2014,2.4,214.728,
18375413,Rama Desi Ghee Meat Wala,1,India,New Delhi,Ashok Vihar Phase 1,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,650,1,24-02-2016,2016,2,24,February,QRT-1,9,Wednesday,FQ-4,FM-11,01-02-2016,7.8,697.866,
302871,Punjabi Chicken,1,India,New Delhi,Chandni Chowk,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,16-02-2010,2010,2,16,February,QRT-1,8,Tuesday,FQ-4,FM-11,01-02-2010,4.8,429.456,
6678,Kaushal Dhaba,1,India,New Delhi,Daryaganj,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,11-02-2010,2010,2,11,February,QRT-1,7,Thursday,FQ-4,FM-11,01-02-2010,1.8,161.046,
18292472,Rajdhani Restaurant,1,India,New Delhi,Daryaganj,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,15-02-2013,2013,2,15,February,QRT-1,7,Friday,FQ-4,FM-11,01-02-2013,4.8,429.456,
18362795,Uncle Sam,1,India,New Delhi,East of Kailash,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,11-02-2010,2010,2,11,February,QRT-1,7,Thursday,FQ-4,FM-11,01-02-2010,2.4,214.728,
18455553,Bawejas Haandi,1,India,New Delhi,Geeta Colony,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,05-02-2017,2017,2,5,February,QRT-1,6,Sunday,FQ-4,FM-11,01-02-2017,7.2,644.184,
18418234,Singhs,1,India,New Delhi,Geeta Colony,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,07-02-2013,2013,2,7,February,QRT-1,6,Thursday,FQ-4,FM-11,01-02-2013,3.6,322.092,
18312623,Viceroy Bar  Hotel Classic Diplomat,1,India,New Delhi,Hotel Classic Diplomat Mahipalpur,North Indian,Indian Rupees(Rs.),0.012,Yes,No,No,No,2,0,800,1,07-02-2013,2013,2,7,February,QRT-1,6,Thursday,FQ-4,FM-11,01-02-2013,9.6,858.912,
18414503,Sunny Restaurant  Tiffin,1,India,New Delhi,JNU,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,10-02-2018,2018,2,10,February,QRT-1,6,Saturday,FQ-4,FM-11,01-02-2018,4.8,429.456,
18376513,Khalsa Dhaba,1,India,New Delhi,Krishna Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,23-02-2010,2010,2,23,February,QRT-1,9,Tuesday,FQ-4,FM-11,01-02-2010,4.2,375.774,
18361765,Dhaba Express,1,India,New Delhi,Mukherjee Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,07-02-2017,2017,2,7,February,QRT-1,6,Tuesday,FQ-4,FM-11,01-02-2017,2.4,214.728,
18241864,Om Shanti Foods,1,India,New Delhi,Mukherjee Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,24-02-2012,2012,2,24,February,QRT-1,8,Friday,FQ-4,FM-11,01-02-2012,1.2,107.364,
18228878,Aggarwal Sweets,1,India,New Delhi,Palam,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,16-02-2016,2016,2,16,February,QRT-1,8,Tuesday,FQ-4,FM-11,01-02-2016,3.6,322.092,
5463,Negi Restaurant,1,India,New Delhi,Daryaganj,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,19-01-2012,2012,1,19,January,QRT-1,3,Thursday,FQ-4,FM-10,01-01-2012,1.8,161.046,
18356776,Ghar Ka Khana,1,India,New Delhi,East of Kailash,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,24-01-2018,2018,1,24,January,QRT-1,4,Wednesday,FQ-4,FM-10,01-01-2018,1.2,107.364,
18349764,Bansal Foods,1,India,New Delhi,Krishna Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,11-01-2017,2017,1,11,January,QRT-1,2,Wednesday,FQ-4,FM-10,01-01-2017,7.2,644.184,
18415370,Mr Billiken,1,India,New Delhi,Lado Sarai,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,24-01-2014,2014,1,24,January,QRT-1,4,Friday,FQ-4,FM-10,01-01-2014,7.2,644.184,
18485962,Bawarchis Canteen,1,India,New Delhi,Mukherjee Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,14-01-2010,2010,1,14,January,QRT-1,3,Thursday,FQ-4,FM-10,01-01-2010,1.2,107.364,
18378051,Spicy Curry,1,India,New Delhi,Nangloi,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,16-01-2011,2011,1,16,January,QRT-1,4,Sunday,FQ-4,FM-10,01-01-2011,4.2,375.774,
18441669,Food State,1,India,New Delhi,Preet Vihar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,28-01-2018,2018,1,28,January,QRT-1,5,Sunday,FQ-4,FM-10,01-01-2018,3.6,322.092,
18489530,Pakeeza Chicken Corner,1,India,New Delhi,R K Puram,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,01-01-2018,2018,1,1,January,QRT-1,1,Monday,FQ-4,FM-10,01-01-2018,2.4,214.728,
18390082,Auntys Kitchen,1,India,New Delhi,Daryaganj,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,02-12-2016,2016,12,2,December,QRT-4,49,Friday,FQ-4,FM-12,01-12-2016,1.2,107.364,
18449652,Delhi 6 Foods,1,India,New Delhi,Daryaganj,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,18-12-2018,2018,12,18,December,QRT-4,51,Tuesday,FQ-4,FM-12,01-12-2018,3.6,322.092,
18288623,Fry Centre,1,India,New Delhi,Daryaganj,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,04-12-2013,2013,12,4,December,QRT-4,49,Wednesday,FQ-4,FM-12,01-12-2013,2.4,214.728,
18435822,Mahavrer Chap Express,1,India,New Delhi,Dilshad Garden,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,13-12-2011,2011,12,13,December,QRT-4,51,Tuesday,FQ-4,FM-12,01-12-2011,3.6,322.092,
18435787,Kailash Vaishno Dhaba,1,India,New Delhi,Geeta Colony,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,28-12-2016,2016,12,28,December,QRT-4,53,Wednesday,FQ-4,FM-12,01-12-2016,2.4,214.728,
18425757,Desi Tadka,1,India,New Delhi,Hauz Khas,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,19-12-2016,2016,12,19,December,QRT-4,52,Monday,FQ-4,FM-12,01-12-2016,2.4,214.728,
18425738,Sher E Punjab,1,India,New Delhi,Hauz Khas,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,10-12-2012,2012,12,10,December,QRT-4,50,Monday,FQ-4,FM-12,01-12-2012,4.2,375.774,
18423101,Kebabish,1,India,New Delhi,Krishna Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,550,1,04-12-2012,2012,12,4,December,QRT-4,49,Tuesday,FQ-4,FM-12,01-12-2012,6.6,590.502,
18429161,Gian Ji Punjabi Dhaba,1,India,New Delhi,Lajpat Nagar 1,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,14-12-2016,2016,12,14,December,QRT-4,51,Wednesday,FQ-4,FM-12,01-12-2016,1.8,161.046,
18403469,Aapka Mangal Restaurant,1,India,New Delhi,Mahipalpur,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,04-12-2010,2010,12,4,December,QRT-4,49,Saturday,FQ-4,FM-12,01-12-2010,6,536.82,
18489534,Sunita Dhaba,1,India,New Delhi,Mahipalpur,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,09-12-2013,2013,12,9,December,QRT-4,50,Monday,FQ-4,FM-12,01-12-2013,3,268.41,
18489832,Lotus Kitchen,1,India,New Delhi,MG Road,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,15-12-2011,2011,12,15,December,QRT-4,51,Thursday,FQ-4,FM-12,01-12-2011,1.2,107.364,
18471235,Aditya Da Vaishno Dhaba,1,India,New Delhi,Najafgarh,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,23-12-2013,2013,12,23,December,QRT-4,52,Monday,FQ-4,FM-12,01-12-2013,3,268.41,
18469981,Dana Pani,1,India,New Delhi,Najafgarh,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,16-12-2018,2018,12,16,December,QRT-4,51,Sunday,FQ-4,FM-12,01-12-2018,3,268.41,
312848,Punjabi Tadka,1,India,New Delhi,Naraina,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,16-12-2018,2018,12,16,December,QRT-4,51,Sunday,FQ-4,FM-12,01-12-2018,3,268.41,
18439705,The Hubbub Cafe and Restaurant,1,India,New Delhi,Qutab Institutional Area,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,15-12-2012,2012,12,15,December,QRT-4,50,Saturday,FQ-4,FM-12,01-12-2012,6,536.82,
18418243,Uttarakhand Eating Point,1,India,New Delhi,Shakarpur,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,16-12-2018,2018,12,16,December,QRT-4,51,Sunday,FQ-4,FM-12,01-12-2018,2.4,214.728,
18429577,Mamma Drools,1,India,New Delhi,Dilshad Garden,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,15-11-2015,2015,11,15,November,QRT-4,47,Sunday,FQ-3,FM-8,01-11-2015,2.4,214.728,
18421462,Prem Ji Delhi Wale,1,India,New Delhi,Geeta Colony,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,23-11-2010,2010,11,23,November,QRT-4,48,Tuesday,FQ-3,FM-8,01-11-2010,3,268.41,
18464633,Aap Ki Khatir,1,India,New Delhi,Gujranwala Town,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,20-11-2012,2012,11,20,November,QRT-4,47,Tuesday,FQ-3,FM-8,01-11-2012,4.8,429.456,
18423145,Rai Ji Caterers,1,India,New Delhi,Lodhi Road,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,10-11-2012,2012,11,10,November,QRT-4,45,Saturday,FQ-3,FM-8,01-11-2012,4.8,429.456,
18358661,Kaka De Dhaba,1,India,New Delhi,Mahipalpur,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,01-11-2016,2016,11,1,November,QRT-4,45,Tuesday,FQ-3,FM-8,01-11-2016,4.2,375.774,
18342574,Apni Rasoi,1,India,New Delhi,Moti Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,13-11-2015,2015,11,13,November,QRT-4,46,Friday,FQ-3,FM-8,01-11-2015,6,536.82,
18449664,Raja Rasoi,1,India,New Delhi,Mukherjee Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,05-11-2015,2015,11,5,November,QRT-4,45,Thursday,FQ-3,FM-8,01-11-2015,2.4,214.728,
306177,Gulati Ki Rasoi,1,India,New Delhi,Nangloi,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,23-11-2011,2011,11,23,November,QRT-4,48,Wednesday,FQ-3,FM-8,01-11-2011,2.4,214.728,
18424661,Bikaner Rasoi,1,India,New Delhi,Vasundhara Enclave,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,250,1,25-11-2010,2010,11,25,November,QRT-4,48,Thursday,FQ-3,FM-8,01-11-2010,3,268.41,
18423118,Old Moradabadi Chicken Corner,1,India,New Delhi,Vasundhara Enclave,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,13-11-2012,2012,11,13,November,QRT-4,46,Tuesday,FQ-3,FM-8,01-11-2012,4.8,429.456,
18457050,Puran Dhaba,1,India,New Delhi,Ashok Vihar Phase 1,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,13-10-2014,2014,10,13,October,QRT-4,42,Monday,FQ-3,FM-7,01-10-2014,2.4,214.728,
18420653,Tawa King,1,India,New Delhi,Delhi UniversityGTB Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,350,1,28-10-2014,2014,10,28,October,QRT-4,44,Tuesday,FQ-3,FM-7,01-10-2014,4.2,375.774,
18361755,Shudh Vaishno Dhaba,1,India,New Delhi,GTB Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,25-10-2018,2018,10,25,October,QRT-4,43,Thursday,FQ-3,FM-7,01-10-2018,2.4,214.728,
18481278,Mirch Masala Restaurant,1,India,New Delhi,India Gate,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,400,1,27-10-2014,2014,10,27,October,QRT-4,44,Monday,FQ-3,FM-7,01-10-2014,4.8,429.456,
18425740,Food Corner,1,India,New Delhi,Kailash Colony,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,06-10-2018,2018,10,6,October,QRT-4,40,Saturday,FQ-3,FM-7,01-10-2018,1.2,107.364,
18357541,Mukesh Bhojnalaya,1,India,New Delhi,Mahipalpur,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,11-10-2016,2016,10,11,October,QRT-4,42,Tuesday,FQ-3,FM-7,01-10-2016,3.6,322.092,
312970,New Royal Blue Dhaba,1,India,New Delhi,Mahipalpur,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,07-10-2016,2016,10,7,October,QRT-4,41,Friday,FQ-3,FM-7,01-10-2016,3.6,322.092,
18449653,Food Campus,1,India,New Delhi,Mukherjee Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,12-10-2015,2015,10,12,October,QRT-4,42,Monday,FQ-3,FM-7,01-10-2015,1.2,107.364,
18357954,Punjabi Delight,1,India,New Delhi,Mukherjee Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,300,1,01-10-2012,2012,10,1,October,QRT-4,40,Monday,FQ-3,FM-7,01-10-2012,3.6,322.092,
305699,Dilkhush Dhaba,1,India,New Delhi,Nangloi,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,13-10-2013,2013,10,13,October,QRT-4,42,Sunday,FQ-3,FM-7,01-10-2013,1.2,107.364,
304831,Khana Khazana,1,India,New Delhi,Nangloi,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,03-10-2018,2018,10,3,October,QRT-4,40,Wednesday,FQ-3,FM-7,01-10-2018,2.4,214.728,
304782,Ramesh Caterers  Dhaba,1,India,New Delhi,Nangloi,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,27-10-2017,2017,10,27,October,QRT-4,43,Friday,FQ-3,FM-7,01-10-2017,1.8,161.046,
18368003,Foji Bhai Hotel,1,India,New Delhi,Palam,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,100,1,15-10-2014,2014,10,15,October,QRT-4,42,Wednesday,FQ-3,FM-7,01-10-2014,1.2,107.364,
18244429,Raj Shri,1,India,New Delhi,Pandav Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,25-10-2015,2015,10,25,October,QRT-4,44,Sunday,FQ-3,FM-7,01-10-2015,2.4,214.728,
18357819,Nutri Lunch,1,India,New Delhi,Sarita Vihar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,15-10-2018,2018,10,15,October,QRT-4,42,Monday,FQ-3,FM-7,01-10-2018,2.4,214.728,
18430907,Ranas Food Corner,1,India,New Delhi,Subhash Nagar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,200,1,10-10-2013,2013,10,10,October,QRT-4,41,Thursday,FQ-3,FM-7,01-10-2013,2.4,214.728,
18424640,Soni Food Court,1,India,New Delhi,Vasundhara Enclave,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,0,150,1,14-10-2015,2015,10,14,October,QRT-4,42,Wednesday,FQ-3,FM-7,01-10-2015,1.8,161.046,
18421058,V K Pasta,1,India,New Delhi,Anand Vihar,"Italian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,01-09-2018,2018,9,1,September,QRT-3,35,Saturday,FQ-2,FM-6,01-09-2018,7.2,644.184,
18397709,Iqbals Mughal Cuisine,1,India,New Delhi,Daryaganj,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,10-09-2013,2013,9,10,September,QRT-3,37,Tuesday,FQ-2,FM-6,01-09-2013,6,536.82,
18472618,Adda The Spice Affair,1,India,New Delhi,Hauz Khas,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,18-09-2012,2012,9,18,September,QRT-3,38,Tuesday,FQ-2,FM-6,01-09-2012,6,536.82,
18418229,Shi Cafe,1,India,New Delhi,Hauz Khas,"Cafe, Mexican, Continental",Indian Rupees(Rs.),0.012,No,No,No,No,3,0,1000,1,19-09-2018,2018,9,19,September,QRT-3,38,Wednesday,FQ-2,FM-6,01-09-2018,12,1073.64,
18445784,Nirvana The Divine Kitchen,1,India,New Delhi,Lawrence Road,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,700,1,18-09-2010,2010,9,18,September,QRT-3,38,Saturday,FQ-2,FM-6,01-09-2010,8.4,751.548,
18435820,Chicago Pizza,1,India,New Delhi,Palate of Delhi Chanakyapuri,Pizza,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,22-09-2010,2010,9,22,September,QRT-3,39,Wednesday,FQ-2,FM-6,01-09-2010,7.2,644.184,
18441688,Madras Dosa  Chinese,1,India,New Delhi,Shalimar Bagh,"South Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,24-09-2018,2018,9,24,September,QRT-3,39,Monday,FQ-2,FM-6,01-09-2018,6,536.82,
18337885,Tpot,1,India,New Delhi,Aerocity,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,800,1,06-08-2012,2012,8,6,August,QRT-3,32,Monday,FQ-4,FM-12,01-08-2012,9.6,858.912,
18462588,Avon Kitchen,1,India,New Delhi,Ashok Vihar Phase 1,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,700,1,21-08-2018,2018,8,21,August,QRT-3,34,Tuesday,FQ-4,FM-12,01-08-2018,8.4,751.548,
18424635,Somang House Restaurant,1,India,New Delhi,Majnu ka Tila,"Asian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,05-08-2015,2015,8,5,August,QRT-3,32,Wednesday,FQ-4,FM-12,01-08-2015,6,536.82,
18467388,Manami Japanese Restaurant,1,India,New Delhi,MG Road,Japanese,Indian Rupees(Rs.),0.012,Yes,No,No,No,3,0,1000,1,07-08-2016,2016,8,7,August,QRT-3,33,Sunday,FQ-4,FM-12,01-08-2016,12,1073.64,
17060320,Raglan Road Irish Pub and Restaurant,216,United States,Orlando,Disney Downtown Disney,Irish,Dollar($),1,No,No,No,No,4,782,50,4.3,28-07-2010,2010,7,28,July,QRT-3,31,Wednesday,FQ-2,FM-4,01-07-2010,50,4473.5,
18479008,Oye Shawarma,1,India,New Delhi,Rajendra Place,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,17-08-2011,2011,8,17,August,QRT-3,34,Wednesday,FQ-4,FM-12,01-08-2011,6,536.82,
18347812,Teedos Cake Inn,1,India,New Delhi,Anand Vihar,"Cafe, Bakery",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,02-07-2018,2018,7,2,July,QRT-3,27,Monday,FQ-2,FM-4,01-07-2018,6,536.82,
18446423,Al Noor Foods,1,India,New Delhi,Ashok Vihar Phase 1,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,21-07-2014,2014,7,21,July,QRT-3,30,Monday,FQ-2,FM-4,01-07-2014,6,536.82,
18455513,Singh Chicken,1,India,New Delhi,GTB Nagar,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,13-07-2018,2018,7,13,July,QRT-3,28,Friday,FQ-2,FM-4,01-07-2018,6,536.82,
18313119,Pakeeza Restaurants,1,India,New Delhi,Jangpura,Mughlai,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,16-07-2011,2011,7,16,July,QRT-3,29,Saturday,FQ-2,FM-4,01-07-2011,6,536.82,
18449620,Elements  Mapple Express,1,India,New Delhi,Kailash Colony,"North Indian, Continental, Chinese",Indian Rupees(Rs.),0.012,Yes,No,No,No,3,0,1200,1,21-07-2018,2018,7,21,July,QRT-3,29,Saturday,FQ-2,FM-4,01-07-2018,14.4,1288.368,
18272389,Dus Bab,1,India,New Delhi,Majnu ka Tila,Tibetan,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,21-07-2017,2017,7,21,July,QRT-3,29,Friday,FQ-2,FM-4,01-07-2017,6,536.82,
18317483,Viceroy  The Coffee Shop,1,India,New Delhi,MGM Club Daryaganj,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,3,0,1000,1,09-07-2013,2013,7,9,July,QRT-3,28,Tuesday,FQ-2,FM-4,01-07-2013,12,1073.64,
18369764,Sahi Pakde Hain,1,India,New Delhi,Palam,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,550,1,23-07-2013,2013,7,23,July,QRT-3,30,Tuesday,FQ-2,FM-4,01-07-2013,6.6,590.502,
18430898,13 Cafe,1,India,New Delhi,Subhash Nagar,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,20-07-2013,2013,7,20,July,QRT-3,29,Saturday,FQ-2,FM-4,01-07-2013,6,536.82,
18428216,Amar Bakery,1,India,New Delhi,Anand Vihar,"Bakery, Desserts, Fast Food, Mithai",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,25-06-2017,2017,6,25,June,QRT-2,26,Sunday,FQ-1,FM-3,01-06-2017,6,536.82,
18435830,Habibi Express,1,India,New Delhi,Kailash Colony,"Lebanese, Arabian, Moroccan",Indian Rupees(Rs.),0.012,Yes,Yes,No,No,2,0,900,1,01-06-2010,2010,6,1,June,QRT-2,23,Tuesday,FQ-1,FM-3,01-06-2010,10.8,966.276,
18357956,Rara Dragon,1,India,New Delhi,Defence Colony,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,01-05-2015,2015,5,1,May,QRT-2,18,Friday,FQ-1,FM-2,01-05-2015,6,536.82,
305153,Flavours Of Delhi,1,India,New Delhi,Mahipalpur,"North Indian, Chinese, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,650,1,05-05-2014,2014,5,5,May,QRT-2,19,Monday,FQ-1,FM-2,01-05-2014,7.8,697.866,
18340302,Cake Point,1,India,New Delhi,MG Road,"Bakery, Desserts",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,0,600,1,22-05-2015,2015,5,22,May,QRT-2,21,Friday,FQ-1,FM-2,01-05-2015,7.2,644.184,
18397621,Mr Confectioner  Pride Plaza Hotel,1,India,New Delhi,Pride Plaza Hotel Aerocity,Bakery,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,07-05-2017,2017,5,7,May,QRT-2,19,Sunday,FQ-1,FM-2,01-05-2017,6,536.82,
18472665,Behrouz Biryani,1,India,New Delhi,R K Puram,Biryani,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,0,600,1,16-05-2016,2016,5,16,May,QRT-2,21,Monday,FQ-1,FM-2,01-05-2016,7.2,644.184,
18357568,Chicken Point,1,India,New Delhi,Sarojini Nagar,"Mughlai, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,14-05-2011,2011,5,14,May,QRT-2,20,Saturday,FQ-1,FM-2,01-05-2011,7.2,644.184,
18492103,New Sindhi Chicken Corner,1,India,New Delhi,Subhash Nagar,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,26-05-2018,2018,5,26,May,QRT-2,21,Saturday,FQ-1,FM-2,01-05-2018,6,536.82,
18424642,Pawan Foods,1,India,New Delhi,Dilshad Garden,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,16-04-2018,2018,4,16,April,QRT-2,16,Monday,FQ-4,FM-12,01-04-2018,6,536.82,
311666,MughalEZaika,1,India,New Delhi,Mahipalpur,"Mughlai, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,24-04-2013,2013,4,24,April,QRT-2,17,Wednesday,FQ-4,FM-12,01-04-2013,6,536.82,
18446867,Swiss Gourmessa,1,India,New Delhi,MG Road,Bakery,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,27-04-2017,2017,4,27,April,QRT-2,17,Thursday,FQ-4,FM-12,01-04-2017,6,536.82,
18438424,Dunkin Donuts,1,India,New Delhi,Palate of Delhi Chanakyapuri,"Burger, Desserts, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,26-04-2014,2014,4,26,April,QRT-2,17,Saturday,FQ-4,FM-12,01-04-2014,7.2,644.184,
17059541,Maggianos Little Italy,216,United States,Orlando,IDriveUniversal,Italian,Dollar($),1,No,No,No,No,4,886,50,4.4,27-01-2012,2012,1,27,January,QRT-1,4,Friday,FQ-4,FM-10,01-01-2012,50,4473.5,
18153555,Chick N Grills,1,India,New Delhi,Shalimar Bagh,"Mughlai, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,08-04-2018,2018,4,8,April,QRT-2,15,Sunday,FQ-4,FM-12,01-04-2018,7.2,644.184,
18429376,Javed Bawarchi Restaurant,1,India,New Delhi,Zakir Nagar,Mughlai,Indian Rupees(Rs.),0.012,No,No,No,No,2,0,600,1,27-04-2016,2016,4,27,April,QRT-2,18,Wednesday,FQ-4,FM-12,01-04-2016,7.2,644.184,
18441542,Moonis Kada,1,India,New Delhi,Zakir Nagar,"Mughlai, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,2,0,500,1,25-04-2011,2011,4,25,April,QRT-2,18,Monday,FQ-4,FM-12,01-04-2011,6,536.82,
